2023-12-29 06:16:01.624212 - Person: Unknown, Confidence: -13%
2023-12-29 06:26:48.264808 - Person: ngla, Confidence: -106%
2023-12-29 06:26:48.411408 - Person: ngla, Confidence: -110%
2023-12-29 06:26:48.906283 - Person: ngla, Confidence: -108%
2023-12-29 06:27:16.429898 - Person: ngla, Confidence: -44%
2023-12-29 06:27:16.513497 - Person: ngla, Confidence: -41%
2023-12-29 06:27:16.586504 - Person: ngla, Confidence: -37%
2023-12-29 06:27:16.648498 - Person: ngla, Confidence: -41%
2023-12-29 06:27:16.789527 - Person: ngla, Confidence: -40%
2023-12-29 06:27:16.854506 - Person: ngla, Confidence: -40%
2023-12-29 06:27:16.954502 - Person: ngla, Confidence: -39%
2023-12-29 06:27:17.059997 - Person: ngla, Confidence: -39%
2023-12-29 06:27:17.143999 - Person: ngla, Confidence: -41%
2023-12-29 06:27:17.224996 - Person: ngla, Confidence: -39%
2023-12-29 06:27:17.308989 - Person: ngla, Confidence: -43%
2023-12-29 06:27:17.370997 - Person: ngla, Confidence: -41%
2023-12-29 06:27:17.438998 - Person: ngla, Confidence: -40%
2023-12-29 06:27:17.503019 - Person: ngla, Confidence: -41%
2023-12-29 06:27:17.569995 - Person: ngla, Confidence: -39%
2023-12-29 06:27:17.706534 - Person: ngla, Confidence: -41%
2023-12-29 06:27:17.857353 - Person: ngla, Confidence: -42%
2023-12-29 06:27:18.343873 - Person: ngla, Confidence: -42%
2023-12-29 06:27:18.414865 - Person: ngla, Confidence: -45%
2023-12-29 06:27:18.755882 - Person: ngla, Confidence: -32%
2023-12-29 06:27:18.821870 - Person: ngla, Confidence: -38%
2023-12-29 06:27:21.259937 - Person: ngla, Confidence: -28%
2023-12-29 06:27:21.333941 - Person: ngla, Confidence: -28%
2023-12-29 06:27:21.407936 - Person: ngla, Confidence: -24%
2023-12-29 06:27:21.473943 - Person: ngla, Confidence: -22%
2023-12-29 06:27:21.664939 - Person: ngla, Confidence: -25%
2023-12-29 06:27:21.803935 - Person: ngla, Confidence: -35%
2023-12-29 06:27:21.930942 - Person: ngla, Confidence: -36%
2023-12-29 06:27:21.995934 - Person: ngla, Confidence: -53%
2023-12-29 06:27:22.065469 - Person: ngla, Confidence: -37%
2023-12-29 06:27:22.136443 - Person: ngla, Confidence: -26%
2023-12-29 06:27:22.203443 - Person: ngla, Confidence: -37%
2023-12-29 06:27:22.272445 - Person: ngla, Confidence: -36%
2023-12-29 06:27:22.353442 - Person: ngla, Confidence: -31%
2023-12-29 06:27:22.422442 - Person: ngla, Confidence: -37%
2023-12-29 06:27:22.494448 - Person: ngla, Confidence: -44%
2023-12-29 06:27:22.636446 - Person: ngla, Confidence: -39%
2023-12-29 06:27:22.702445 - Person: ngla, Confidence: -36%
2023-12-29 06:27:22.781083 - Person: ngla, Confidence: -31%
2023-12-29 06:27:22.854079 - Person: ngla, Confidence: -41%
2023-12-29 06:27:22.922079 - Person: ngla, Confidence: -35%
2023-12-29 06:27:22.999079 - Person: ngla, Confidence: -35%
2023-12-29 06:27:23.072079 - Person: ngla, Confidence: -35%
2023-12-29 06:27:23.207078 - Person: ngla, Confidence: -35%
2023-12-29 06:27:23.278079 - Person: ngla, Confidence: -35%
2023-12-29 06:27:23.348080 - Person: ngla, Confidence: -37%
2023-12-29 06:27:23.478079 - Person: ngla, Confidence: -36%
2023-12-29 06:27:23.550103 - Person: ngla, Confidence: -31%
2023-12-29 06:27:23.619080 - Person: ngla, Confidence: -29%
2023-12-29 06:27:23.690075 - Person: ngla, Confidence: -30%
2023-12-29 06:27:23.757082 - Person: ngla, Confidence: -42%
2023-12-29 06:27:23.910084 - Person: ngla, Confidence: -35%
2023-12-29 06:27:23.979609 - Person: ngla, Confidence: -54%
2023-12-29 06:27:24.041601 - Person: ngla, Confidence: -34%
2023-12-29 06:27:24.119602 - Person: ngla, Confidence: -32%
2023-12-29 06:27:24.192606 - Person: ngla, Confidence: -31%
2023-12-29 06:27:24.258601 - Person: ngla, Confidence: -39%
2023-12-29 06:27:24.326609 - Person: ngla, Confidence: -35%
2023-12-29 06:27:24.400604 - Person: ngla, Confidence: -32%
2023-12-29 06:27:24.470606 - Person: ngla, Confidence: -35%
2023-12-29 06:27:24.534604 - Person: ngla, Confidence: -30%
2023-12-29 06:27:24.592602 - Person: ngla, Confidence: -36%
2023-12-29 06:27:24.660131 - Person: ngla, Confidence: -35%
2023-12-29 06:27:24.724129 - Person: ngla, Confidence: -36%
2023-12-29 06:27:24.787126 - Person: ngla, Confidence: -34%
2023-12-29 06:27:24.856133 - Person: ngla, Confidence: -43%
2023-12-29 06:27:24.979127 - Person: ngla, Confidence: -35%
2023-12-29 06:27:25.045152 - Person: ngla, Confidence: -30%
2023-12-29 06:27:25.108123 - Person: ngla, Confidence: -31%
2023-12-29 06:27:25.235124 - Person: ngla, Confidence: -38%
2023-12-29 06:27:25.309124 - Person: ngla, Confidence: -33%
2023-12-29 06:27:25.446127 - Person: ngla, Confidence: -51%
2023-12-29 06:27:25.515153 - Person: ngla, Confidence: -30%
2023-12-29 06:27:25.577055 - Person: ngla, Confidence: -30%
2023-12-29 06:27:25.640044 - Person: ngla, Confidence: -32%
2023-12-29 06:27:25.771040 - Person: ngla, Confidence: -41%
2023-12-29 06:27:25.828041 - Person: ngla, Confidence: -42%
2023-12-29 06:27:25.896051 - Person: ngla, Confidence: -33%
2023-12-29 06:27:25.957042 - Person: ngla, Confidence: -32%
2023-12-29 06:27:26.022049 - Person: ngla, Confidence: -35%
2023-12-29 06:27:26.083557 - Person: ngla, Confidence: -35%
2023-12-29 06:27:26.151554 - Person: ngla, Confidence: -35%
2023-12-29 06:27:26.206558 - Person: ngla, Confidence: -37%
2023-12-29 06:27:26.275554 - Person: ngla, Confidence: -39%
2023-12-29 06:27:26.336558 - Person: ngla, Confidence: -30%
2023-12-29 06:27:26.414550 - Person: ngla, Confidence: -36%
2023-12-29 06:27:26.478553 - Person: ngla, Confidence: -39%
2023-12-29 06:27:26.611556 - Person: ngla, Confidence: -41%
2023-12-29 06:27:26.681552 - Person: ngla, Confidence: -30%
2023-12-29 06:27:26.745551 - Person: ngla, Confidence: -41%
2023-12-29 06:27:26.826555 - Person: ngla, Confidence: -41%
2023-12-29 06:27:26.890553 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.118822 - Person: ngla, Confidence: -33%
2023-12-29 06:27:27.189819 - Person: ngla, Confidence: -40%
2023-12-29 06:27:27.264818 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.332820 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.409824 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.476823 - Person: ngla, Confidence: -29%
2023-12-29 06:27:27.545820 - Person: ngla, Confidence: -43%
2023-12-29 06:27:27.614817 - Person: ngla, Confidence: -56%
2023-12-29 06:27:27.677821 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.739821 - Person: ngla, Confidence: -37%
2023-12-29 06:27:27.863821 - Person: ngla, Confidence: -34%
2023-12-29 06:27:27.994372 - Person: ngla, Confidence: -29%
2023-12-29 06:27:28.071381 - Person: ngla, Confidence: -37%
2023-12-29 06:27:28.138372 - Person: ngla, Confidence: -33%
2023-12-29 06:27:28.198373 - Person: ngla, Confidence: -41%
2023-12-29 06:27:28.323370 - Person: ngla, Confidence: -35%
2023-12-29 06:27:28.447374 - Person: ngla, Confidence: -32%
2023-12-29 06:27:28.521370 - Person: ngla, Confidence: -35%
2023-12-29 06:27:28.575947 - Person: ngla, Confidence: -35%
2023-12-29 06:27:28.639947 - Person: ngla, Confidence: -37%
2023-12-29 06:27:28.702955 - Person: ngla, Confidence: -30%
2023-12-29 06:27:28.775955 - Person: ngla, Confidence: -33%
2023-12-29 06:27:28.838953 - Person: ngla, Confidence: -37%
2023-12-29 06:27:28.903949 - Person: ngla, Confidence: -43%
2023-12-29 06:27:29.038861 - Person: ngla, Confidence: -41%
2023-12-29 06:27:29.172393 - Person: ngla, Confidence: -33%
2023-12-29 06:27:29.248385 - Person: ngla, Confidence: -36%
2023-12-29 06:27:29.396389 - Person: ngla, Confidence: -32%
2023-12-29 06:27:29.468386 - Person: ngla, Confidence: -38%
2023-12-29 06:27:29.543864 - Person: ngla, Confidence: -32%
2023-12-29 06:27:29.601891 - Person: ngla, Confidence: -33%
2023-12-29 06:27:29.664870 - Person: ngla, Confidence: -29%
2023-12-29 06:27:29.731870 - Person: ngla, Confidence: -34%
2023-12-29 06:27:29.803866 - Person: ngla, Confidence: -33%
2023-12-29 06:27:29.883873 - Person: ngla, Confidence: -35%
2023-12-29 06:27:29.945867 - Person: ngla, Confidence: -35%
2023-12-29 06:27:30.013868 - Person: ngla, Confidence: -33%
2023-12-29 06:27:30.078017 - Person: ngla, Confidence: -36%
2023-12-29 06:27:30.143024 - Person: ngla, Confidence: -34%
2023-12-29 06:27:30.214021 - Person: ngla, Confidence: -36%
2023-12-29 06:27:30.351017 - Person: ngla, Confidence: -35%
2023-12-29 06:27:30.417019 - Person: ngla, Confidence: -36%
2023-12-29 06:27:30.494024 - Person: ngla, Confidence: -35%
2023-12-29 06:27:30.566535 - Person: ngla, Confidence: -30%
2023-12-29 06:27:30.644537 - Person: ngla, Confidence: -30%
2023-12-29 06:27:30.704533 - Person: ngla, Confidence: -33%
2023-12-29 06:27:30.768560 - Person: ngla, Confidence: -33%
2023-12-29 06:27:30.830536 - Person: ngla, Confidence: -30%
2023-12-29 06:27:30.898530 - Person: ngla, Confidence: -29%
2023-12-29 06:27:30.978718 - Person: ngla, Confidence: -35%
2023-12-29 06:27:31.054713 - Person: ngla, Confidence: -34%
2023-12-29 06:27:31.140726 - Person: ngla, Confidence: -37%
2023-12-29 06:27:31.204721 - Person: ngla, Confidence: -34%
2023-12-29 06:27:31.273720 - Person: ngla, Confidence: -37%
2023-12-29 06:27:31.334720 - Person: ngla, Confidence: -30%
2023-12-29 06:27:31.408717 - Person: ngla, Confidence: -36%
2023-12-29 06:27:31.471717 - Person: ngla, Confidence: -31%
2023-12-29 06:27:31.539729 - Person: ngla, Confidence: -35%
2023-12-29 06:27:31.598716 - Person: ngla, Confidence: -35%
2023-12-29 06:27:31.663716 - Person: ngla, Confidence: -36%
2023-12-29 06:27:31.736721 - Person: ngla, Confidence: -37%
2023-12-29 06:27:31.799720 - Person: ngla, Confidence: -27%
2023-12-29 06:27:31.858721 - Person: ngla, Confidence: -36%
2023-12-29 06:27:31.920274 - Person: ngla, Confidence: -31%
2023-12-29 06:27:31.988272 - Person: ngla, Confidence: -31%
2023-12-29 06:27:32.074846 - Person: ngla, Confidence: -34%
2023-12-29 06:33:32.262979 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:32.334978 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:32.397977 - Person: nghia, Confidence: 6%
2023-12-29 06:33:32.459559 - Person: nghia, Confidence: 8%
2023-12-29 06:33:32.518586 - Person: nghia, Confidence: 5%
2023-12-29 06:33:32.586560 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:32.643556 - Person: nghia, Confidence: 6%
2023-12-29 06:33:32.796567 - Person: nghia, Confidence: 6%
2023-12-29 06:33:32.957131 - Person: nghia, Confidence: 7%
2023-12-29 06:33:33.042127 - Person: nghia, Confidence: 3%
2023-12-29 06:33:33.118121 - Person: nghia, Confidence: 5%
2023-12-29 06:33:33.200674 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:33.362672 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:33.444670 - Person: nghia, Confidence: 5%
2023-12-29 06:33:33.509673 - Person: ngla, Confidence: -1%
2023-12-29 06:33:33.571668 - Person: Hieu, Confidence: 4%
2023-12-29 06:33:33.635672 - Person: Hieu, Confidence: 11%
2023-12-29 06:33:33.710670 - Person: nghia, Confidence: 3%
2023-12-29 06:33:33.767669 - Person: nghia, Confidence: 2%
2023-12-29 06:33:33.986671 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:34.060672 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:34.119671 - Person: Hieu, Confidence: 3%
2023-12-29 06:33:34.191669 - Person: nghia, Confidence: 6%
2023-12-29 06:33:34.267208 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:34.336212 - Person: nghia, Confidence: 4%
2023-12-29 06:33:34.410214 - Person: Hieu, Confidence: 4%
2023-12-29 06:33:34.480210 - Person: ngla, Confidence: -6%
2023-12-29 06:33:34.551210 - Person: nghia, Confidence: 2%
2023-12-29 06:33:34.608208 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:34.745212 - Person: nghia, Confidence: 4%
2023-12-29 06:33:34.818821 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:34.872820 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:34.936827 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:34.997820 - Person: nghia, Confidence: 7%
2023-12-29 06:33:35.065822 - Person: nghia, Confidence: 6%
2023-12-29 06:33:35.121819 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:35.187820 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:35.256819 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:35.317819 - Person: nghia, Confidence: 3%
2023-12-29 06:33:35.378823 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:35.443818 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:35.504821 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:35.565820 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:35.632398 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:35.702421 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:35.757396 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:35.819395 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:35.888395 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:35.955401 - Person: nghia, Confidence: 1%
2023-12-29 06:33:36.013399 - Person: nghia, Confidence: 7%
2023-12-29 06:33:36.084399 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:36.150966 - Person: Hieu, Confidence: 2%
2023-12-29 06:33:36.224976 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:36.293970 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:36.364963 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:36.442968 - Person: ngla, Confidence: -2%
2023-12-29 06:33:36.515968 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:36.648454 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:36.718462 - Person: ngla, Confidence: -2%
2023-12-29 06:33:36.774453 - Person: nghia, Confidence: 7%
2023-12-29 06:33:36.851453 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:36.923457 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:36.981973 - Person: ngla, Confidence: -1%
2023-12-29 06:33:37.051981 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:37.237972 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:37.302975 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:37.363971 - Person: nghia, Confidence: 3%
2023-12-29 06:33:37.425976 - Person: ngla, Confidence: -4%
2023-12-29 06:33:37.487981 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:37.550976 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:37.620503 - Person: nghia, Confidence: 3%
2023-12-29 06:33:37.674504 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:37.739504 - Person: nghia, Confidence: 8%
2023-12-29 06:33:37.809509 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:37.875508 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:37.933506 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:37.994506 - Person: nghia, Confidence: 2%
2023-12-29 06:33:38.058506 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:38.120506 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:38.183505 - Person: nghia, Confidence: 3%
2023-12-29 06:33:38.248506 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:38.326988 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:38.392984 - Person: nghia, Confidence: 5%
2023-12-29 06:33:38.458984 - Person: nghia, Confidence: 8%
2023-12-29 06:33:38.542988 - Person: Hieu, Confidence: 2%
2023-12-29 06:33:38.614981 - Person: Hieu, Confidence: 4%
2023-12-29 06:33:38.669460 - Person: ngla, Confidence: 0%
2023-12-29 06:33:38.744464 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:38.815460 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:38.886463 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:38.950465 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:39.023320 - Person: Hieu, Confidence: 4%
2023-12-29 06:33:39.083318 - Person: nghia, Confidence: 2%
2023-12-29 06:33:39.151319 - Person: nghia, Confidence: 6%
2023-12-29 06:33:39.207828 - Person: nghia, Confidence: 7%
2023-12-29 06:33:39.276825 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:39.337827 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:39.402824 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:39.464824 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:39.534849 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:39.600821 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:39.674825 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:39.734822 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:39.803402 - Person: nghia, Confidence: 1%
2023-12-29 06:33:39.864368 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:39.935367 - Person: ngla, Confidence: -1%
2023-12-29 06:33:40.078370 - Person: nghia, Confidence: 4%
2023-12-29 06:33:40.152366 - Person: nghia, Confidence: 2%
2023-12-29 06:33:40.207364 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:40.279368 - Person: nghia, Confidence: 2%
2023-12-29 06:33:40.340361 - Person: nghia, Confidence: 1%
2023-12-29 06:33:40.400364 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:40.472365 - Person: Hieu, Confidence: 5%
2023-12-29 06:33:40.526362 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:40.595371 - Person: nghia, Confidence: 9%
2023-12-29 06:33:40.655365 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:40.719365 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:40.784367 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:40.841365 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:40.906365 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:41.081374 - Person: nghia, Confidence: 7%
2023-12-29 06:33:41.208938 - Person: nghia, Confidence: 7%
2023-12-29 06:33:41.286458 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:41.362467 - Person: Hieu, Confidence: 4%
2023-12-29 06:33:41.454461 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:41.538462 - Person: nghia, Confidence: 3%
2023-12-29 06:33:41.650466 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:41.730462 - Person: Hieu, Confidence: 6%
2023-12-29 06:33:53.136605 - Person: ngla, Confidence: -66%
2023-12-29 06:33:53.244613 - Person: ngla, Confidence: -50%
2023-12-29 06:33:53.675081 - Person: Hieu, Confidence: 13%
2023-12-29 06:33:54.310072 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:54.635070 - Person: ngla, Confidence: -11%
2023-12-29 06:33:54.767067 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:54.838477 - Person: Hieu, Confidence: 8%
2023-12-29 06:33:55.048599 - Person: Hieu, Confidence: 2%
2023-12-29 06:33:55.260107 - Person: Hieu, Confidence: 7%
2023-12-29 06:33:55.517098 - Person: Hieu, Confidence: 9%
2023-12-29 06:33:55.778102 - Person: Hieu, Confidence: 11%
2023-12-29 06:33:55.843104 - Person: Hieu, Confidence: 11%
2023-12-29 06:33:56.045634 - Person: nghia, Confidence: 9%
2023-12-29 06:33:56.274646 - Person: ngla, Confidence: 0%
2023-12-29 06:33:56.584120 - Person: Hieu, Confidence: 10%
2023-12-29 06:33:56.805640 - Person: ngla, Confidence: -2%
2023-12-29 06:33:59.830460 - Person: ngla, Confidence: 0%
2023-12-29 06:33:59.906452 - Person: Hieu, Confidence: 1%
2023-12-29 06:33:59.983452 - Person: ngla, Confidence: -2%
2023-12-29 06:34:00.071456 - Person: ngla, Confidence: -3%
2023-12-29 06:34:00.153453 - Person: Hieu, Confidence: 13%
2023-12-29 06:34:00.290932 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:00.366926 - Person: Hieu, Confidence: 4%
2023-12-29 06:34:00.927106 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:01.002105 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:01.217106 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:01.423107 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:01.503593 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:01.571589 - Person: nghia, Confidence: 6%
2023-12-29 06:34:01.632595 - Person: ngla, Confidence: -2%
2023-12-29 06:34:01.695598 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:01.885593 - Person: ngla, Confidence: -3%
2023-12-29 06:34:01.949403 - Person: ngla, Confidence: -2%
2023-12-29 06:34:02.017405 - Person: Hieu, Confidence: 4%
2023-12-29 06:34:02.078404 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:02.141517 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:02.203613 - Person: Hieu, Confidence: 10%
2023-12-29 06:34:02.272616 - Person: ngla, Confidence: -1%
2023-12-29 06:34:02.332620 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:02.398131 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:02.461135 - Person: ngla, Confidence: -3%
2023-12-29 06:34:02.586130 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:02.660132 - Person: nghia, Confidence: 2%
2023-12-29 06:34:02.732138 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:02.793134 - Person: Hieu, Confidence: 10%
2023-12-29 06:34:02.855616 - Person: nghia, Confidence: 3%
2023-12-29 06:34:02.928611 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:02.983608 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:03.048638 - Person: ngla, Confidence: -2%
2023-12-29 06:34:03.114611 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:03.174614 - Person: nghia, Confidence: 2%
2023-12-29 06:34:03.236828 - Person: ngla, Confidence: -1%
2023-12-29 06:34:03.297830 - Person: nghia, Confidence: 2%
2023-12-29 06:34:03.367830 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:03.427825 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:03.494824 - Person: Hieu, Confidence: 1%
2023-12-29 06:34:03.558835 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:03.622823 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:03.681938 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:03.747048 - Person: Hieu, Confidence: 0%
2023-12-29 06:34:03.811051 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:03.876076 - Person: Hieu, Confidence: 4%
2023-12-29 06:34:03.939054 - Person: Hieu, Confidence: 3%
2023-12-29 06:34:04.001048 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:04.064476 - Person: ngla, Confidence: -5%
2023-12-29 06:34:04.133969 - Person: Hieu, Confidence: 10%
2023-12-29 06:34:04.194543 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:04.273856 - Person: ngla, Confidence: -1%
2023-12-29 06:34:04.338855 - Person: Hieu, Confidence: 10%
2023-12-29 06:34:04.506853 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:04.800364 - Person: nghia, Confidence: 6%
2023-12-29 06:34:04.872371 - Person: ngla, Confidence: 0%
2023-12-29 06:34:04.932893 - Person: nghia, Confidence: 1%
2023-12-29 06:34:04.994869 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:05.065877 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:05.127376 - Person: Hieu, Confidence: 10%
2023-12-29 06:34:05.188373 - Person: Hieu, Confidence: 4%
2023-12-29 06:34:05.317379 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:05.379950 - Person: ngla, Confidence: -5%
2023-12-29 06:34:05.435642 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:05.503641 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:05.561714 - Person: nghia, Confidence: 1%
2023-12-29 06:34:05.623298 - Person: ngla, Confidence: -2%
2023-12-29 06:34:05.687450 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:05.748475 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:05.813454 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:05.876476 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:05.944448 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:06.007458 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:06.069451 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:06.139460 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:06.198453 - Person: ngla, Confidence: -8%
2023-12-29 06:34:06.268987 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:06.333990 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:06.397992 - Person: nghia, Confidence: 8%
2023-12-29 06:34:06.534993 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:06.606993 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:06.693001 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:06.754990 - Person: nghia, Confidence: 4%
2023-12-29 06:34:06.942604 - Person: ngla, Confidence: -4%
2023-12-29 06:34:07.023598 - Person: Hieu, Confidence: 8%
2023-12-29 06:34:07.106601 - Person: ngla, Confidence: -2%
2023-12-29 06:34:07.512597 - Person: nghia, Confidence: 4%
2023-12-29 06:34:49.836990 - Person: ngla, Confidence: -36%
2023-12-29 06:34:49.919509 - Person: ngla, Confidence: -5%
2023-12-29 06:34:50.006505 - Person: ngla, Confidence: -2%
2023-12-29 06:34:50.088509 - Person: ngla, Confidence: -1%
2023-12-29 06:34:50.190505 - Person: ngla, Confidence: -2%
2023-12-29 06:34:50.260509 - Person: ngla, Confidence: 0%
2023-12-29 06:34:50.347515 - Person: Hieu, Confidence: 7%
2023-12-29 06:34:50.496311 - Person: Hieu, Confidence: 1%
2023-12-29 06:34:50.571354 - Person: Hieu, Confidence: 4%
2023-12-29 06:34:50.690361 - Person: ngla, Confidence: -1%
2023-12-29 06:34:50.786346 - Person: ngla, Confidence: -20%
2023-12-29 06:34:50.866345 - Person: Hieu, Confidence: 11%
2023-12-29 06:34:50.933344 - Person: Hieu, Confidence: 9%
2023-12-29 06:34:51.011406 - Person: Hieu, Confidence: 14%
2023-12-29 06:34:51.088411 - Person: nghia, Confidence: 4%
2023-12-29 06:34:51.179407 - Person: nghia, Confidence: 9%
2023-12-29 06:34:51.280406 - Person: Hieu, Confidence: 6%
2023-12-29 06:34:51.370405 - Person: nghia, Confidence: 2%
2023-12-29 06:34:51.446988 - Person: ngla, Confidence: -21%
2023-12-29 06:34:51.585512 - Person: Hieu, Confidence: 5%
2023-12-29 06:34:51.650513 - Person: Hieu, Confidence: 1%
2023-12-29 06:34:51.743104 - Person: nghia, Confidence: 1%
2023-12-29 07:05:36.066113 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:36.134116 - Person: Hieu, Confidence: 17%
2023-12-29 07:05:36.191116 - Person: Hieu, Confidence: 1%
2023-12-29 07:05:36.255113 - Person: Hieu, Confidence: 11%
